SA2_code,y.lung.male,sd.lung.male,y.lung.female,sd.lung.female,y.lung.persons,sd.lung.persons
31228,-0.1743533871447778,0.14677656757743932,0.01980262729617973,0.1353960790497361,-0.08338160893905101,0.11384875067051513
31229,0.1570037488096647,0.17539364239940022,-0.06187540371808753,0.17706854385293366,0.0769610411361284,0.14322112404882015
31230,-0.08338160893905101,0.19565622519866793,-0.07257069283483537,0.20135417959385132,-0.08338160893905101,0.15639038788431672
31231,-0.31471074483970024,0.16564340596574917,0.009950330853168092,0.1592516164877271,-0.18632957819149348,0.13433194863654177
31232,-0.21072103131565253,0.15613837302039665,0.01980262729617973,0.15051434313461934,-0.12783337150988489,0.13207226220218823
31233,-0.15082288973458366,0.1526749463534984,0.17395330712343798,0.14784730056566442,0.03922071315328133,0.12163827726785624
31234,-0.05129329438755058,0.14408419150558022,0.02955880224154443,0.14179892729919197,0,0.11384875067051518
31235,-0.030459207484708574,0.14545991115218845,0.11332868530700327,0.1317524852681019,0.01980262729617973,0.11981611789663317
31236,-0.06187540371808753,0.17321792873284036,0.10436001532424286,0.16705224545984437,0,0.14164884520320387
31237,0.058268908123975824,0.13459928114547826,0.16551443847757333,0.13915331247631735,0.13976194237515863,0.10759945369286261
31238,0.14842000511827322,0.1379032294591387,0.2700271372130602,0.1299496896540418,0.23111172096338664,0.10568531120804524
31239,-0.05129329438755058,0.186787772565094,0.23111172096338664,0.18197701221363902,0.11332868530700327,0.13874169157328656
31240,-0.2613647641344075,0.1630784042134609,0.09531017980432493,0.1650000791091123,-0.11653381625595151,0.12630718299099772
31241,-0.10536051565782628,0.15101065064616123,-0.040821994520255166,0.1264470224002966,-0.09431067947124129,0.11942480706448977
31242,0,0.12991949917019427,-0.09431067947124129,0.13256383568817073,-0.06187540371808753,0.10729357593691875
31243,-0.1743533871447778,0.13758345252505244,0.03922071315328133,0.12548889238794958,-0.07257069283483537,0.10833297714795613
31244,-0.3011050927839216,0.14849732496450008,-0.06187540371808753,0.14131978741583318,-0.2231435513142097,0.11384875067051516
31245,-0.15082288973458366,0.16997165639211134,0.02955880224154443,0.16021984803496553,-0.06187540371808753,0.14948322687830315
31246,0.06765864847381486,0.12980859729351957,0.06765864847381486,0.13349239727999257,0.10436001532424286,0.10737281863050549
31247,0.06765864847381486,0.17574030732296844,0.058268908123975824,0.18053099117492713,0.08617769624105241,0.14911160177509827
31248,0.09531017980432493,0.11938447313177315,0.12221763272424911,0.12013102629977895,0.13976194237515863,0.09670500243236821
31249,-0.020202707317519466,0.15580696405672548,0.03922071315328133,0.14431774796726116,0,0.12991949917019427
31250,-0.21072103131565253,0.15147894263097192,0,0.1454994603232972,-0.15082288973458366,0.1255780967035248
31251,-0.09431067947124129,0.18588664116545994,-0.08338160893905101,0.16849065656662082,-0.10536051565782628,0.15101065064616123
31252,-0.020202707317519466,0.13225490193266295,-0.08338160893905101,0.13129332452167805,-0.07257069283483537,0.10387701798022418
31253,-0.2484613592984996,0.18912193470548405,-0.2484613592984996,0.2024904920493739,-0.3011050927839216,0.16372842861229658
31254,0.04879016416943205,0.17856426315711008,0.04879016416943205,0.16818687324021073,0.0769610411361284,0.15381397682863096
31255,0.009950330853168092,0.13657214578832216,0.10436001532424286,0.13983490836530726,0.08617769624105241,0.11664951204029653
31256,-0.09431067947124129,0.14957221337571758,0,0.1454994603232972,-0.05129329438755058,0.12342533367153076
31257,-0.10536051565782628,0.20686995311641043,0,0.18604240489179044,-0.06187540371808753,0.17706854385293366
